id,age,length,nviews,rating,nratings,ncomments,,
0z69dJjnffc,1254,352,63,5,1,1,,
cHuCDL1CfRs,1255,367,59,4.67,3,2,,
JLiPjYWqwTc,1255,319,104,4.6,5,0,,
KdeVr7_gwvI,1254,393,116,5,3,2,,
y5XsyOWK2yY,1191,251,522,4.17,6,0,,
he0XHdsYNTk,1248,203,387,5,1,2,,
rBYP7mWiHms,1247,207,559,5,2,2,,
TXCDnfm-BX0,1251,200,225,0,0,0,,
biCjuuxjWFA,1247,231,1052,3.4,5,4,,
QhXqP_7eC6s,1201,265,6246,5,12,11,,
gqRwR3kUOFY,1249,193,516,5,1,0,,
nGkeXjZITOM,1248,237,691,5,1,1,,
GD-o3JfHyS8,1248,27,40,5,2,2,,
TPgJ3UZqaXE,1248,203,2815,4.83,6,4,,
gNMMonDeFgI,1248,200,147,5,1,0,,
5v71J8gSYF0,1250,203,143,0,0,1,,
jx-oyCEyiHY,1249,200,86,1,1,0,,
ErW7Phnqcg0,1255,278,209,4.5,2,0,,
SwvEiDpFR1M,1253,258,96,5,1,0,,
qMUwP0XHncY,1254,286,100,0,0,0,,
JzKXEWztQzM,1251,54,169,4.6,5,6,,
foDXgxJ-60Q,1255,308,123,0,0,0,,
H5vJGkO3vOA,1156,204,2157,4.56,9,5,,
hQllo5Otb3M,1241,254,6446,4.78,37,34,,
l9V3wCLBO7M,1255,217,261,5,2,0,,
BLwHmp6tdtg,1224,255,1568,5,7,2,,
SAFxfccfyr4,1129,333,1955,4.4,5,5,,
pSZ_Aj9dKWk,858,230,13786,4.27,11,8,,
J7bC3zvu7O8,850,189,20133,5,12,19,,
YR24NQu7DQ4,1247,183,216,5,4,3,,
v_VS6B22mo0,1044,224,14439,5,12,13,,
Kp4WmNO-jxI,1253,206,1074,4.33,6,1,,
04xF5yoAXjw,1254,276,193,5,1,2,,
aNiriTxK00Y,1254,160,121,4.25,4,2,,
8lGGDiSSpIc,1246,267,201,3,1,1,,
swdh7388A80,1254,129,25,0,0,0,,
PqYhz1Ax-T0,1255,233,75,0,0,0,,
GqejRYY-W_I,1251,278,236,5,1,2,,
qBe8xCnPRWM,1254,305,229,0,0,2,,
HOfDEzBMj1Y,1187,117,330,5,1,1,,
gusPX-wtTJc,1254,271,49,0,0,0,,
bB-XfabQ-Oo,1244,222,3590,4.88,16,18,,
#NAME?,1254,224,576,5,4,4,,
hRuhs7MaPV4,1253,168,387,0,0,0,,
LVaHfNBYp8M,1253,164,22565,4.33,6,4,,
Cf9lUkKoeEA,1252,267,2163,5,7,4,,
C-oSNak6nug,1254,417,69,5,1,1,,
Do10We81cYA,1253,281,1515,4.9,10,5,,
UmtSPgeI2gg,1253,599,2518,4.47,19,0,,
K3Q-ltFftOg,1245,246,320,5,1,1,,
#NAME?,1253,232,44,5,1,0,,
8zfB9yRAF_Q,1254,387,11,0,0,0,,
#NAME?,1254,807,11846,4.44,36,62,,
rhT_NyP7dMc,1249,164,371,5,3,3,,
zmMlAYhqUXA,1212,612,841,4.5,8,3,,
lNHE4JkBxUE,1254,171,162,5,3,1,,
PUx1-JiyhcE,1253,551,392,3.67,3,1,,
8B4U-wOxzig,1245,72,1074,4.06,17,18,,
fBsieQZEacQ,1118,105,5284,2.67,6,9,,
qFrCN4kl_vU,1086,252,2517,3.07,14,7,,
UHr7NsfckzY,1119,221,11332,4.59,41,11,,
yVPFPCTAVuk,1245,131,67,5,1,0,,
YsUxA3SXrIw,1234,190,2183,3.5,6,9,,
4neZZLN7YnU,946,487,38630,4.85,95,20,,
zFaJUkZiZso,1028,234,9088,4.18,11,14,,
G_Kl4w1BHAI,1254,216,301,5,19,27,,
WCAG90qNGC4,1078,206,330,5,1,0,,
5eGUlX7V_8E,1190,333,912,3.33,6,12,,
Fv6DOQprQ8E,1157,170,2711,4.69,13,13,,
yn4lcdFP69Y,1227,74,2029,3,6,0,,
Hi8iYIew6bw,1230,183,175294,4.79,392,212,,
_Uyk05Mo-LE,1253,215,22504,4.33,18,33,,
DYYzsHuuQ7E,1216,220,382,0,0,0,,
CV8rdqIXzeA,1257,204,134,5,1,0,,
y0B8ovl2DQM,1168,117,1029,5,3,1,,
QqJ-w6-bzU8,1142,235,8174,5,11,4,,
quMkutAmzjU,1152,194,313,5,1,1,,
47TTWdObIOQ,1183,190,55,4,2,0,,
vBYpM7vrVxg,898,135,216,3,4,0,,
hwXGhQXpQVw,1094,253,10258,4.25,16,8,,
kDVhC4q3Tv8,1241,220,1257,5,1,1,,
1-HTSTSAtzI,1201,247,6429,3.95,37,107,,
wwWrLahx3R0,1197,543,6526,4.94,52,99,,
mgsvcROxqTY,1195,236,806,5,4,5,,
01sIBNE8z-g,1199,183,1473,4.89,18,32,,
wYnpO9IxLJM,1197,111,2255,4.81,21,17,,
vc6i7X_Kt6Y,1198,141,2718,4.94,17,27,,
CP3YRJxK8T4,1174,174,6687,4.72,25,22,,
OPU42eC97Z0,1209,561,4849,4.67,18,38,,
DJvBY-iUUU8,1198,11,699,3,4,12,,
8yI0cSWMnZg,1199,555,2032,5,18,18,,
ldW2auv7arY,1179,242,1977,4.55,11,15,,
KcSY-qvDO-8,1195,318,1512,5,7,11,,
W2CSx3xPwMA,1212,187,509,4.43,7,2,,
4AIKZPqG3bc,1178,173,1887,5,10,22,,
9awTJrBa8Z0,1251,208,109,3.33,3,1,,
gtjHn2lu-Ec,1095,170,31234,4.87,23,24,,
ZvcqXCEaX0M,1084,566,9407,4.73,15,8,,
93Fj2mxjgcE,1075,264,4598,4.43,7,3,,
ZhulFIb8O7o,985,54,4583,5,1,0,,
e8OWM_qSjcU,923,227,13162,3.75,16,6,,
xMWpaLpGRaw,1051,224,677,5,4,0,,
IEosHF5oRZ8,661,158,22855,4.86,28,34,,
9YAExwB5oHM,1188,478,3324,5,7,8,,
afuAIQHp0lc,1078,231,5581,4.93,14,11,,
hJHUt0hWBJU,828,220,19677,4.97,31,16,,
8G3X1wGifLA,1139,227,2287,3.4,5,5,,
HDVi49dRAPY,1233,222,784,5,7,1,,
BfiIxlJ5i7s,1233,276,2364,4.73,11,14,,
FyZGbySyp2s,788,15,2833,1,3,1,,
iohgA1HI1LM,1233,206,953,5,4,5,,
NwVFMD5AkQs,1233,137,457,5,1,1,,
ZdUzH1DmWXg,1238,251,344,5,1,0,,
aPxa6S0BKHI,1233,312,97,5,3,1,,
o6rmxlP-aqE,1151,246,4225,5,8,5,,
ewVUtBJ8hgY,1236,315,115,4,1,0,,
hei0tdr2_Dk,1234,136,774,3.86,7,10,,
VntCcyZ_W-A,1233,223,1433,5,7,4,,
viZdXJFoZ-k,1226,184,1000,5,2,1,,
ESIP-L6GxX8,1227,225,408,5,3,1,,
SzFYROoDdDI,1227,211,72,0,0,0,,
ypob_ZjKJto,1231,152,6049,4.89,9,4,,
d6mavYK_ZNY,1234,253,472,5,8,0,,
U5o8c910wu4,1177,141,1323,5,4,0,,
LFUHnlnEAXQ,1231,202,3114,5,8,5,,
Wca4aXB1ET0,1160,199,9284,4.92,40,24,,
iYcuHXYAmBA,1230,224,1239,5,4,4,,
pB2uENrCwmA,1171,218,7606,5,31,10,,
0rE84hsnye0,1175,244,1805,5,11,7,,
2w6r6e_3qeM,1033,242,1073,5,5,1,,
xJNhD2dimjY,1189,277,858,5,3,0,,
RQHxL7V2Qeg,1058,258,16299,4.98,57,47,,
_-ZeC99Ln08,1013,230,1271,4.5,2,5,,
qpQ6CPA5O6A,1111,255,4015,4.5,16,6,,
jNWJ1IsOKSw,1073,212,6009,5,19,1,,
p_o0yHpqVf4,1058,215,7289,4.78,18,14,,
Y3q2BW5NGh8,1065,258,10451,5,17,6,,
ifSTTzUscoU,1173,255,1061,5,5,3,,
7xV9pgDqKQo,1228,247,1365,5,3,1,,
avv3aFzjL94,1043,219,5704,4.93,15,3,,
1BtlEUkiX2Y,1228,200,82,0,0,0,,
L93XadI4hhk,1228,573,329,5,2,0,,
Lb40HOJbLNI,1229,234,318,5,1,0,,
G5t-JHwr7Us,1227,367,1662,5,2,0,,
lnwvCse74So,1204,281,161,1,1,0,,
RPRZ5Y5Mdog,1229,192,244,3.67,3,1,,
hA2ZzTIn7kk,1126,221,1048,5,5,5,,
X5tzktpRdfg,950,264,7570,5,12,9,,
2dp7Aj2AkFQ,944,174,6162,5,15,3,,
_o9Dsj9yON8,1130,206,1654,5,2,2,,
nb6SMCcZT-c,1195,275,583,5,2,3,,
bLVAv7gjS9o,1195,292,593,5,1,1,,
URBxaAq0xQk,1208,391,1633,0,0,1,,
qFWukLCYYZ4,1197,219,655,0,0,0,,
0ZkVMGZzcvc,1169,86,1986,5,5,3,,
x8b-vmjWEJk,1161,236,2972,5,12,3,,
QBd_ar284JM,1195,299,767,5,3,0,,
wpSVcTkB2M0,1195,238,3628,4,4,2,,
IqJV8Zy16rY,1195,226,2714,4.5,2,2,,
#NAME?,1195,233,1162,5,6,4,,
PmaGAj7cNKY,1195,182,473,5,3,0,,
tSAAZhs2p8E,1195,258,890,5,2,1,,
lWCpJo2fm_Y,1195,201,447,5,1,1,,
gcmgWo4gFRc,1196,274,761,5,3,2,,
33_AhemJXqc,1205,262,2103,5,9,2,,
zy0V-MFX5-M,1128,260,3404,4.43,7,13,,
oqLIc-0nqV8,1247,56,1548,5,6,14,,
nyBH5i9x27g,1219,70,3311,2.14,28,30,,
hvXBwtg6Lmc,1250,235,1688,0,0,0,,
CWMFhp0ptek,1247,255,39143,4.54,28,32,,
RQ7gCgg95Zg,1195,179,1830,1,5,2,,
VvrqoZcfk6I,1252,68,3982,4.75,8,10,,
QSBLTYLQz1M,1252,169,8027,4.44,16,26,,
c_vhbR4Hmu8,1191,40,2182,4.43,7,3,,
1dgWUukimG0,1253,78,2895,5,4,5,,
qWyBRI7SEio,1252,133,1411,4.2,5,5,,
fz7b_Yzom3M,1253,362,3590,5,13,16,,
FGdN2BvG5HY,1138,303,264,4.5,2,0,,
LFjP5V1e5qo,966,192,3083,4.92,13,4,,
RiiSHOOnPuU,923,224,5754,4,4,5,,
qOn7M3-OD0Y,1133,196,277,0,0,0,,
JuIMbF84m44,1133,231,936,5,3,0,,
X44CnjWjiIE,801,220,25787,3.9,29,6,,
9MtLomTFb0w,1075,138,4196,5,12,3,,
yEzHCinGztc,1225,204,149,5,1,1,,
Au6cQo87OD8,1145,269,563,0,0,0,,
ilPSB5rF8LM,1080,253,1300,4.91,11,13,,
qFg8Jwrz40I,1069,215,3130,3.2,15,11,,
6DrpmJj3MGI,993,368,28469,2.81,99,275,,
lZAIV2ZYsIA,1249,205,30821,4.23,113,253,,
RcubQXXzU2I,1249,658,3849,4.58,19,9,,
t8GGAhPZwVQ,558,81,323654,3.92,566,694,,
F7UNCKxgchQ,940,46,60988,2.88,148,166,,
Gn3FqGY9PzY,1252,58,961,1,1,0,,
a1xuHcVBxh4,1244,66,586,5,3,0,,
W0IYfwzR-5I,1252,124,27950,3.98,58,106,,
sgPUf-OLFJo,1254,113,10174,3.56,18,35,,
odHVlBKuaAA,1252,597,97780,2.54,91,315,,
3NDrBip0ALs,1252,434,2158,5,13,20,,
1nbEwpXjZBc,1253,941,9761,4.36,47,75,,
27_YCfXlPv8,1253,123,7501,3.67,9,26,,
nigN7QHsI0U,1253,224,3360,4,7,8,,
rh4xEhT5uDQ,1250,430,41652,4.41,76,127,,
qIUlMGH22ac,1255,145,5206,3.73,22,43,,
enco2ZuAVeQ,1252,81,4693,5,5,8,,
aUJdEiBL_X4,1252,599,2554,3.77,13,15,,
PPqqqbDT7HE,1251,393,15209,4.4,43,55,,
3MtsImn4DSo,1254,573,2985,3.83,12,7,,
fECDZS3E9YE,1252,451,3220,5,13,9,,
U1PsF16-B-8,1249,205,1958,5,7,21,,
kWXpFRSr0Fw,1246,150,1473,2.58,12,7,,
2Fnt00xj3CY,1250,203,1027,5,7,15,,
l2FBMz5sBsg,1251,163,4110,1.26,19,20,,
jPP2NueFR70,1249,205,621,3.86,7,2,,
9ZOdrQXEHv8,1241,270,1754,4.96,23,19,,
XQEwxidPNoc,1233,253,1426,4.82,28,25,,
6fY1glolcVU,1246,222,336,5,2,2,,
DSfVQ2WyHp4,1247,188,275,3,1,2,,
SAqXSPv7SS0,1247,235,185,0,0,0,,
0WNQWbfouFs,1246,148,79,0,0,1,,
jMRSglewe_I,1228,246,52055,4.74,133,199,,
DE77xJ3xmHQ,1250,285,4711,4.33,12,26,,
UE5l05xQAkg,1250,87,728,5,2,2,,
tL2wl1vPFIQ,1249,157,1769,5,5,0,,
v__bN2UxvTM,1251,265,3297,4.25,16,7,,
T2v8_Co472w,1251,42,6329,2.22,9,5,,
rjosZ3ZoOTw,1250,177,721,5,1,4,,
32sE7Gy1ovw,1248,269,777,4.67,3,2,,
a1WWY-GXnjU,1250,229,5047,4.94,50,32,,
l34V9VWYzS0,1248,243,743,5,8,12,,
OrRYXbxvT7E,1242,232,1586,5,8,8,,
0WzZwEdvHvc,1248,253,224,5,1,0,,
OKzP2qdk8Mw,1248,230,720,3.67,3,3,,
ZzzlzyqTj54,1249,251,155,5,5,0,,
uLrf5KIqIcs,1250,222,530,5,1,3,,
GdnvMeohrXg,1002,465,12046,4.78,67,64,,
hEXTuj0_XQc,1252,204,7771,4.74,46,68,,
VjOrzwpRPnI,1240,166,275,0,0,0,,
DxPSEeYtJbA,1169,48,3840,4.2,5,0,,
ta_yBhDVigk,1246,275,314,5,3,2,,
kb_DwwyJE2M,1248,114,460,5,1,0,,
8iLUZN6KHjw,1241,243,1792,5,16,22,,
gH6Y8HxKLlU,1236,118,935,5,1,0,,
2AGjV9kHsls,1248,230,1509,5,3,2,,
TmGuFsFbKFw,1253,219,783,4.5,2,3,,
TAdXLDVRn48,1248,277,3601,4.29,7,11,,
9k001knjhaE,1251,191,383,5,1,3,,
7AO-OW7utvA,1237,282,975,5,4,2,,
gON7TuZhAFc,1246,165,1440,5,4,5,,
GoLv-0GU3xA,1224,305,2361,4.33,15,2,,
bsSU6yH3P1M,1248,481,4250,5,4,3,,
z2ypi7wgQ-I,1250,72,166,0,0,0,,
RXYMMwE-w0Y,1251,220,356,0,0,0,,
IfkM9A0fmMQ,1250,238,1391,4.33,3,1,,
65_ww120WTA,0,28,2731,4.35,17,4,,
1AzDgGeBCac,1250,470,126,0,0,0,,
kGIxSXVOv8o,1251,147,1056,0,0,1,,
urPFOBc170s,1251,261,25,0,0,0,,
SCPZ051r3zs,0,139,3197,3.5,4,1,,
S6kViCzjxEo,1250,256,1801,3,3,0,,
6i35Z1m8_h4,1250,254,1474,0,0,2,,
DjvUXcRYehQ,1209,304,5481,4.63,27,5,,
vHu_QW-ks5I,1250,63,716,0,0,0,,
VYCxEVmsnXQ,1248,481,7922,4.44,25,22,,
59elqs_s31Q,1009,304,7688,4.76,17,5,,
nRQ8_KVtW5Q,1248,44,96,5,1,1,,
f5FSHWcaR2o,1164,219,4791,4.8,15,18,,
BaMNkx1Y084,1248,323,292,3.67,3,0,,
hwTtKmEV_p0,1245,145,111,5,2,0,,
JOFM6LywQOI,1246,288,1079,4,4,8,,
X6sCYbweiFY,1249,425,56,5,1,0,,
vRxRjEzNALg,1248,349,634,5,2,2,,
i9wXYFzyHgU,1248,244,46,4,1,1,,
PAmfdCCij9Y,951,266,20718,4.86,50,23,,
nM3zLENNDoQ,1243,220,1645,5,4,4,,
zi9QLqPfBAA,1248,188,24,0,0,0,,
oeve1725n88,1239,227,2533,4.64,11,12,,
pqEXNmtOVFw,1205,194,130,0,0,0,,
WDEdS4aYQGM,1249,242,29,0,0,0,,
Lm4IHVz7fR4,1249,255,38,5,1,0,,
ajsGEz7D6Qo,1249,367,76,5,1,0,,
hFF5mm3XTRQ,1202,247,97,5,1,1,,
zwqbOx8DyTQ,1133,230,628,5,2,1,,
ENU2rX2Q46M,1249,237,16,0,0,0,,
j91tf6qJ3GY,1249,324,60,5,1,0,,
fa8pMtZPbK4,1140,230,236,5,1,0,,
wwbX1R8_OxY,797,226,3702,5,13,11,,
i7W3PDTzhzY,1245,30,144,0,0,0,,
xP8VZVUSMn0,1245,16,569,0,0,1,,
FCOVy8q5Xms,1244,97,955,0,0,5,,
bc8oWLK8Lvg,1245,156,1270,2.5,2,10,,
Bt0SD49g0yA,1245,183,1410,4.5,10,4,,
hcwxPRMzKS0,1249,31,272,5,1,3,,
75jQX2GSJsk,1245,102,936,2.67,3,0,,
ItL9ge_JBT4,1241,345,1997,5,4,2,,
wTllFCzjyO4,1231,427,2996,5,9,10,,
YbcVZIwIxvA,1241,337,3106,4.62,8,2,,
VXrLv0BwaTc,1231,376,2070,5,4,3,,
vj6yUM47u_A,1241,221,1117,5,3,5,,
F8w-4yl927k,1241,265,689,4,4,2,,
6V6oDFSE4bo,1245,203,865,5,1,0,,
xnkAn8FMybo,1232,261,6847,4.38,39,60,,
DUmf4kaMW9o,1192,184,998,5,2,3,,
_uLYYqywww8,804,291,24384,4.94,64,46,,
iN--02-qqEY,868,304,10678,4.69,13,2,,
90sR0OoP_xA,1060,110,10895,4.44,27,7,,
_7RVQwrbVx0,1052,179,2008,4.9,10,1,,
AxYS8OoKHDg,941,164,3514,4.5,6,3,,
pAjo9_FSDRA,1109,166,4447,4.75,12,3,,
0fGEV2jeNm8,1065,129,445,0,0,0,,
KkRh6DMs0e8,915,224,25341,4.53,38,32,,
NoXkFQxQlwc,905,259,2169,3.67,6,12,,
vHG6yNXuNd8,1094,90,4021,5,9,5,,
44zDXkRlGZE,1065,167,826,5,2,1,,
YmOLFVL60pc,838,257,84118,4.81,136,101,,
F9WBti3dmSs,1186,251,6408,4.86,14,13,,
v2q51FTV6-A,1174,211,2419,4.6,5,8,,
FQ5md2dCJWA,1093,294,25413,4.9,94,80,,
yFAla3LERdU,783,273,48167,4.97,92,46,,
ELUZLkeljmg,413,502,9079,4.25,32,41,,
QuKZU0PG1pI,964,196,1791,5,3,1,,
VInRVazoPws,1172,193,815,5,4,3,,
1JL4Zm-Ehhc,808,50,2873,4.5,2,1,,
X5_huNUzSyQ,1207,260,7230,5,11,10,,
_8fO38NNtW4,1233,230,1381,4.8,5,5,,
99Mb9x4hYrU,966,194,5503,4.85,13,15,,
xtriHibm_ks,966,234,7673,4.69,26,28,,
irMRvI8bRmU,911,131,7651,4.95,19,11,,
ESg0erldkz4,1081,195,1929,5,13,9,,
uerelUQ4xEk,911,199,4232,4.94,17,13,,
w4rhiX7EJtQ,841,162,10832,4.97,35,22,,
0xSldm4ytuo,1094,211,5721,4.65,17,14,,
#NAME?,1186,146,30601,3.94,36,11,,
jJyDsGE17mI,1189,254,11470,4.76,37,23,,
Z9lVu1Hg_Cc,1169,207,6595,4.75,8,5,,
Z4UneSMiyas,1200,330,12633,4.12,33,12,,
ewTMRtVuh7k,1187,513,5137,4.69,13,5,,
Kq39G8pGI1o,1218,153,2077,5,3,3,,
xUH8f0a2_5s,1174,98,1948,5,1,0,,
EihrSa6Ikeo,1104,229,5503,5,7,1,,
d2sPJwVey6U,1186,88,1167,0,0,0,,
7s8UqM-k7IA,1116,23,3627,4,2,0,,
B_kYZv2OIio,1116,192,4260,4,3,0,,
VYfF20kvLXA,1187,517,5546,4.81,16,5,,
lF8vzf7_EEA,1159,53,1527,5,4,2,,
tj_U-KR2Dg0,1159,129,666,2,4,0,,
htdHKZrGXlQ,1031,184,15798,2.84,70,57,,
5nCU7HQhkVc,1143,180,7197,4.36,25,9,,
Wk1qbsWZwno,1080,60,2432,0,0,0,,
9j9shr_yv8U,1017,242,11262,4.04,23,32,,
4SaXQuVJKTw,1134,66,15705,3.26,27,31,,
zzosZyUeR7c,1001,218,6056,5,7,5,,
_KEOsNRws1s,1139,178,2945,5,4,2,,
1oxQE0W4zqI,1106,58,4243,4.13,15,9,,
x1bBCw5Hhhw,1107,92,2304,1,1,2,,
teCW8SYvi_w,1054,389,3182,5,5,2,,
hDHgUMO-rTE,1149,146,1897,5,2,2,,
GRXwT4QLBQk,1111,159,1114,5,2,4,,
BMjWhMEC7hw,1129,221,6651,5,6,3,,
GRovqVhr_jg,1152,511,3543,5,6,3,,
JbcGIqY0N3Y,1134,75,1444,2,4,0,,
wcV99ULu234,1054,209,1881,4.17,6,2,,
_GCotuw45cI,1138,185,2510,5,7,5,,
6AhMcDhyNSM,1216,209,1269,5,3,1,,
Xa6ueJnZrIE,1129,131,2426,5,5,1,,
hn-e6WvALB4,1211,220,1035,5,4,3,,
35myLoBa2CY,1191,212,445,5,3,0,,
hXtmQzh1an0,1186,216,1015,5,5,2,,
v-DkIEKO3VY,1209,235,617,2.6,5,1,,
rE6xfF2HR7o,1204,289,1129,4.67,3,5,,
k0rH0X3PRZs,1217,84,1221,4.43,7,22,,
ON9xnaeqVw8,1217,56,1597,5,8,1,,
UgQ1YptRZdw,1207,92,522,5,1,1,,
ds6O1uTWK_I,1209,19,1793,3.38,8,4,,
ReNY_YIHZug,1123,117,858,3.75,4,2,,
#NAME?,1201,206,600,2,4,0,,
6WlC73f5BoE,1210,212,524,3.67,3,1,,
bM8Ql6QYcXI,1081,193,3207,4.33,6,3,,
#NAME?,1253,89,481,5,2,5,,
MMJgec9QXok,1216,208,914,5,3,1,,
6meb_hRfFOg,1164,213,770,5,2,0,,
13rlOyT7Q1g,1089,70,18213,4.59,41,20,,
e-v5sfGfAog,978,227,11704,3.11,19,15,,
OFpu634LZrI,1146,33,2895,1,2,0,,
H2JMlZFvGB0,1149,22,4470,3.86,7,3,,
sv1_WlOATcY,1165,57,4732,4.6,10,1,,
caEiS9CgvZk,1022,52,7982,3.75,16,4,,
FiFvRMB1QT4,1149,260,26444,4.44,54,21,,
QSwWLRf_y-w,1015,67,129514,3.52,56,33,,
mJEyibJxCXU,846,39,9329,1.92,13,4,,
Ir4VbLuqKM4,905,203,14486,4.64,25,45,,
rtu-rMKg-tk,1044,186,48800,4.7,120,89,,
wla0shm8Afc,1030,222,12714,4.96,25,16,,
k-ibXHOX47s,903,182,41881,4.84,44,30,,
5gS4DLyLTRc,1030,192,13753,4.79,24,12,,
y77BuRmO3y8,963,81,12597,4.77,22,13,,
zHZ6VQLvd_A,870,153,31736,4.75,72,25,,
HaK07QhWc9g,1039,234,8043,4.53,15,15,,
76Ts2r2YxMo,1058,338,9747,4.94,18,5,,
8LRSLNP-YlE,868,99,73500,4.71,136,115,,
d20Toui-nq8,717,225,87156,4.67,144,101,,
qeG3pJ9jdbY,1029,204,16219,4.9,30,15,,
632L_wpDuwI,899,227,34162,4.55,69,85,,
DzezbGrh5j0,695,187,172248,4.75,355,387,,
Wb4EGeYcmN8,912,569,121610,4.22,154,47,,
K1IB8y-h6mI,1240,328,277,0,0,0,,
Qnx2qEf1lOQ,1116,21,1503,5,1,0,,
FOr-Tq9iBO8,1160,216,29230,4.88,52,25,,
0g5OzdhfNCM,1160,228,40453,4.9,62,13,,
JT_CXl_2nEY,1219,361,1906,4.8,5,0,,
blAn9k-RFyY,1151,301,244,0,0,0,,
3Y_ojpHyuJ4,1039,89,6781,3.73,11,5,,
YW0PLIHI62s,898,596,32342,4.34,35,9,,
PVk3YSPjiyU,1243,242,654,1,1,1,,
FmV7fmveY4g,1164,223,9118,4.36,14,19,,
clqn5CvdcEc,1093,79,1146,4,6,3,,
DXnKDChdM74,1215,187,998,5,3,1,,
C48op_bOXqQ,1212,323,98,0,0,0,,
s5ZrzuhV6oE,1090,61,849,5,2,0,,
bfoIlQd1_y8,1205,190,218,1,1,1,,
KTTOaHvuHbI,1210,210,4494,5,4,7,,
wIEwQo9xI-s,1116,64,732,1,1,0,,
wu947sMN-Tk,1233,273,211,5,1,1,,
eetGctEcOv0,859,184,5985,5,21,12,,
E4wd424pqjU,1220,67,672,0,0,2,,
QX3dqTh_sZs,1218,204,42,0,0,0,,
FkrDqrZcEao,1089,111,3235,5,2,4,,
_pKI3nuF8Ko,1225,87,800,5,3,1,,
QJ5iPhHseUM,1208,108,601,4.5,2,0,,
WhhaMa8ypIg,1014,42,9846,3.44,9,3,,
tyayHq88pKE,935,216,24559,4.78,32,12,,
k90Gif5YIo4,1210,250,1962,5,7,1,,
nm8GEXApAbQ,1208,170,280,5,1,0,,
DSVrq3DG3zY,968,215,13367,4.78,27,18,,
ugTxlPwUa8k,1081,104,2897,2,4,1,,
b5lWaC4yT5o,996,186,28850,4.38,71,43,,
ARVmuo4w72c,1022,197,26722,4.58,36,64,,
t2YUkXE7xVU,1143,112,873,1,3,0,,
mJbr10lbGMQ,1039,3,1683,0,0,0,,
E3ZIH2WtDxE,1137,67,3133,2.89,9,2,,
o8EhdugXmnU,932,230,3100,4.5,14,10,,
GJyTk4jgjsg,1161,98,843,0,0,2,,
nFIXhwjhmsM,944,190,12096,3.86,22,13,,
4sspEA3X7d0,903,190,7012,4.2,20,23,,
f-av1pCM-Rc,1074,186,1381,5,1,3,,
n1GTc77N-JI,1061,186,2605,4.08,13,8,,
O-9qILLV_gQ,912,81,23620,4.73,26,30,,
GS2YVwG_Ekw,907,181,59629,4.64,114,60,,
NHaaCnXJa5Q,1002,103,32836,3.93,29,29,,
pZ8Wn7JsEIk,955,230,27401,4.45,65,57,,
IeAGlrlzVvg,868,204,122076,4.68,240,232,,
gD_Eyrj_3S4,963,224,22201,4.68,44,22,,
945FZmWIg8I,812,183,35243,4.6,47,47,,
fN1jHDn5wls,855,186,44331,4.61,82,63,,
az-9wfYabyg,939,228,29168,4.55,44,25,,
IGriLgbkllM,811,220,14854,4.68,31,12,,
JLOMqiHWwBo,787,103,56821,4.67,90,131,,
Ia3TNWF-bNI,1186,231,24298,5,35,15,,
zMwJSrJ9obQ,1016,88,68144,4.01,89,59,,
u-lUyxUllkY,1068,223,6908,4.78,9,6,,
satXdfSur84,1184,183,4353,5,8,3,,
3Bw1SHA5vWQ,1143,278,3456,4.43,7,0,,
bfMrxRwq-sM,1083,225,28655,4.8,81,45,,
YxnNFCdpsgk,1184,270,8482,4.8,10,5,,
WVs5boajXhI,1182,196,952,5,5,1,,
bvB4iFt02-E,788,214,13244,4.93,28,8,,
nyXO8MJYzLc,1200,247,3115,5,8,4,,
6L1ok32DX9A,1202,164,12425,4.04,27,9,,
9kDH7RZNSVE,1237,230,6238,5,20,12,,
5hRC3C1nKgY,745,270,35637,4.75,106,34,,
EvH8H9PUpvE,1224,230,6266,4.92,25,6,,
pTpuievf0k8,1045,413,3818,4.79,14,1,,
FR_OieyAs34,819,212,24147,4.7,43,26,,
VwC7laaHXUc,1202,219,151,5,3,0,,
0VQb4vhg0g0,663,236,396620,3.93,107,48,,
b7JlcHUe_us,1173,180,1162,0,0,0,,
3dKzAq8pEoY,1057,77,523,5,1,1,,
Vb-qKXdDTmo,1185,259,13680,4.38,29,29,,
#NAME?,1210,112,261,1,1,1,,
1yqy4aHQpCk,1195,192,3658,3.67,9,5,,
MwotdklFJrY,1193,562,2123,5,3,2,,
a4DY3RGB5Hc,1192,334,736,3.44,9,4,,
nUhS5q8boQ0,1193,104,652,5,1,0,,
5kwX_Bj_rXo,1183,256,1085,5,1,1,,
cee_fxgfeoU,1131,33,3294,4.2,5,12,,
RHoBH5t2Bl4,1183,88,1644,5,2,3,,
0kJQIm86ikk,1172,223,2741,4.5,6,5,,
vSptxiHL1xI,1132,82,4951,5,9,14,,
QbxP8bssDOs,864,219,21029,4.86,80,33,,
tHmHHjx-5ZM,1164,223,2791,5,11,15,,
XeWOl8XZtDo,1032,222,15174,4.87,31,32,,
Xz-_v_PrW-k,1167,223,792,5,4,5,,
vb7MbEdak-E,1118,247,3189,4.33,9,5,,
7KSEyA_jPHg,1021,112,1003,5,1,1,,
5FGwQJpk0YY,1011,32,1315,0,0,0,,
LFSSKW42n6Y,1044,118,5027,5,5,2,,
iWeqfU2kzog,763,92,54958,4.81,125,51,,
n-r6jn65aks,782,192,79420,4.75,99,80,,
